MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.472,586,15,139,165,110,19.0,40,2,2.0,0.0,289,8.0,17.0,14,15.0,7.0,15,3.0,0.0,62,8,4.0,4,2.0,10.0,156,12.0,4.0,0.0,222,6.0,298,288,2.0,14,101,23,336,5.0,6.0,0.0,5.0,0.0,8,82,16,0.0,2.0,0.0,43,46,5.0,15,2.0,1.0,61,23.0,18.0,17.0,85,0.0,10.0,11,138,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,15,3.0,0.0,0.0,207,131,226,2.0,36,0.0,0.0,217,0.0,0.0,2.0,16,7,2.0,15,2.0,118,6.0,0.0,5.0,0.0,1.0,0.0,11.0,0.0,3.0,33,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,5.0,26,4.0,0.0,22,6.0,11.0,0.0,10,135,227,11,15.0,25,6.0,38,8.0,0.0,0.0,3.0,150,11.0,21,18,5.0,1.0,0.0,0.0,0.0,0.0
200804,2.501916666666667,1627,62,640,513,142,31.0,96,55,8.0,0.0,1434,33.0,43.0,30,85.0,176.0,86,30.0,11.0,186,9,11.0,46,0.0,53.0,639,4.0,14.0,6.0,1398,40.0,1104,938,58.0,38,585,115,770,36.0,21.0,0.0,6.0,10.0,43,169,39,12.0,2.0,2.0,82,39,18.0,30,7.0,5.0,174,31.0,7.0,130.0,695,3.0,9.0,31,318,5.0,4.0,1.0,0.0,377,7.0,0.0,0.0,44,83.0,2.0,1.0,486,430,686,6.0,42,8.0,0.0,468,4.0,1.0,7.0,56,84,13.0,29,4.0,183,12.0,0.0,15.0,0.0,0.0,5.0,60.0,3.0,20.0,132,0.0,6.0,0.0,6.0,9.0,7.0,6.0,16.0,52.0,79,13.0,6.0,116,3.0,2.0,13.0,76,213,838,26,55.0,107,27.0,153,0.0,0.0,0.0,6.0,426,21.0,61,61,2.0,1.0,0.0,0.0,3.0,4.0
200805,2.531833333333333,1086,30,251,265,114,26.0,73,18,9.0,2.0,645,6.0,14.0,48,15.0,39.0,19,17.0,0.0,121,23,11.0,36,1.0,13.0,326,3.0,0.0,2.0,736,17.0,922,832,5.0,23,310,55,367,3.0,1.0,3.0,7.0,0.0,11,107,25,5.0,0.0,1.0,98,59,17.0,71,6.0,36.0,135,14.0,2.0,30.0,140,3.0,5.0,36,195,1.0,0.0,1.0,0.0,119,9.0,0.0,2.0,16,11.0,0.0,0.0,229,218,782,3.0,39,9.0,0.0,232,1.0,2.0,1.0,30,24,4.0,21,5.0,118,8.0,0.0,0.0,2.0,15.0,0.0,33.0,1.0,7.0,53,0.0,1.0,1.0,14.0,7.0,0.0,0.0,7.0,14.0,52,12.0,1.0,28,6.0,1.0,22.0,62,62,451,20,3.0,97,113.0,128,1.0,0.0,1.0,49.0,486,1.0,37,56,1.0,12.0,0.0,1.0,0.0,7.0
200806,2.56175,2270,123,653,544,289,57.0,70,30,15.0,1.0,1431,20.0,46.0,140,57.0,132.0,125,53.0,11.0,220,19,6.0,35,3.0,61.0,666,9.0,3.0,9.0,1679,51.0,1368,1220,21.0,59,824,213,782,6.0,4.0,0.0,9.0,7.0,61,273,33,10.0,4.0,2.0,183,41,29.0,144,4.0,28.0,242,54.0,1.0,80.0,441,8.0,19.0,233,294,0.0,7.0,0.0,0.0,326,14.0,2.0,0.0,14,33.0,2.0,1.0,460,813,1003,17.0,68,4.0,0.0,460,2.0,1.0,3.0,53,63,9.0,62,10.0,316,63.0,0.0,13.0,1.0,0.0,2.0,34.0,2.0,14.0,168,1.0,45.0,3.0,17.0,19.0,7.0,9.0,12.0,27.0,191,45.0,90.0,118,13.0,4.0,27.0,63,333,1083,48,32.0,89,146.0,114,11.0,0.0,0.0,37.0,783,14.0,61,82,18.0,1.0,1.0,0.0,3.0,1.0
200807,2.591666666666667,1103,53,361,327,111,44.0,53,31,15.0,0.0,900,11.0,34.0,43,23.0,63.0,129,30.0,9.0,211,24,19.0,28,0.0,12.0,465,0.0,5.0,1.0,951,34.0,745,684,29.0,90,745,254,686,7.0,4.0,7.0,3.0,5.0,243,209,17,2.0,4.0,0.0,79,58,13.0,38,6.0,14.0,133,34.0,0.0,50.0,132,12.0,3.0,71,129,0.0,0.0,0.0,0.0,224,10.0,3.0,0.0,7,12.0,13.0,2.0,390,458,341,6.0,29,8.0,0.0,405,2.0,2.0,6.0,5,66,25.0,15,162.0,155,112.0,0.0,0.0,1.0,0.0,2.0,25.0,0.0,6.0,47,1.0,7.0,0.0,5.0,6.0,0.0,0.0,1.0,5.0,90,18.0,5.0,335,38.0,0.0,2.0,17,138,260,43,10.0,47,107.0,68,3.0,0.0,2.0,7.0,277,2.0,26,42,1.0,1.0,0.0,2.0,0.0,6.0
200808,2.6215833333333336,514,32,159,138,50,10.0,24,9,18.0,0.0,259,2.0,11.0,34,2.0,14.0,33,2.0,0.0,190,13,7.0,7,0.0,13.0,274,9.0,0.0,0.0,379,4.0,397,320,3.0,82,358,137,283,8.0,5.0,0.0,1.0,5.0,57,70,11,0.0,3.0,0.0,45,24,0.0,14,0.0,0.0,63,40.0,1.0,11.0,44,8.0,0.0,20,51,0.0,2.0,0.0,0.0,55,0.0,0.0,0.0,5,2.0,7.0,5.0,98,144,148,0.0,13,0.0,0.0,138,0.0,0.0,1.0,3,51,16.0,17,5.0,40,8.0,0.0,5.0,1.0,0.0,0.0,9.0,2.0,4.0,52,0.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0,4.0,43,5.0,1.0,50,62.0,1.0,2.0,21,81,197,5,0.0,18,18.0,45,6.0,0.0,0.0,8.0,98,7.0,14,19,0.0,0.0,0.0,0.0,0.0,0.0
200809,2.6515000000000004,457,15,128,135,39,18.0,19,31,3.0,1.0,274,2.0,3.0,8,7.0,12.0,33,1.0,2.0,146,18,15.0,13,0.0,8.0,236,10.0,4.0,2.0,271,6.0,278,278,7.0,69,191,59,290,2.0,0.0,0.0,1.0,0.0,201,96,12,0.0,0.0,0.0,38,22,2.0,37,0.0,1.0,43,28.0,3.0,31.0,39,15.0,1.0,16,41,0.0,1.0,0.0,0.0,72,3.0,0.0,0.0,7,0.0,0.0,0.0,100,76,116,3.0,19,0.0,0.0,116,0.0,0.0,0.0,8,22,13.0,9,2.0,37,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,16,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24,5.0,3.0,33,63.0,0.0,2.0,8,33,119,9,3.0,14,6.0,72,3.0,0.0,0.0,8.0,53,0.0,11,18,2.0,1.0,0.0,0.0,0.0,0.0
200810,2.681416666666667,453,7,135,117,39,15.0,27,16,3.0,3.0,277,8.0,6.0,26,6.0,17.0,29,4.0,5.0,176,7,3.0,14,4.0,14.0,230,10.0,2.0,1.0,347,2.0,324,287,4.0,50,279,53,165,0.0,5.0,0.0,2.0,0.0,105,133,7,8.0,1.0,1.0,43,43,3.0,60,1.0,3.0,37,9.0,0.0,9.0,32,1.0,0.0,14,53,0.0,0.0,0.0,0.0,49,1.0,0.0,0.0,4,1.0,0.0,0.0,115,76,143,7.0,25,0.0,0.0,141,0.0,1.0,0.0,8,31,31.0,19,5.0,49,25.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,11.0,55,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,26,7.0,4.0,22,100.0,3.0,9.0,7,55,93,3,9.0,20,6.0,20,1.0,0.0,0.0,1.0,93,1.0,14,10,1.0,1.0,0.0,0.0,0.0,2.0
200811,2.7113333333333336,628,15,251,152,104,14.0,30,22,3.0,0.0,442,3.0,5.0,39,7.0,16.0,33,5.0,1.0,92,13,3.0,30,0.0,10.0,336,13.0,6.0,0.0,531,1.0,394,365,0.0,34,276,47,176,3.0,5.0,0.0,3.0,0.0,79,136,26,1.0,0.0,1.0,63,62,16.0,61,2.0,1.0,67,23.0,0.0,16.0,55,4.0,6.0,17,75,3.0,0.0,1.0,0.0,85,1.0,0.0,0.0,4,15.0,2.0,0.0,151,120,286,0.0,56,0.0,0.0,191,2.0,1.0,0.0,9,15,19.0,15,0.0,127,1.0,0.0,2.0,0.0,0.0,0.0,15.0,5.0,14.0,66,0.0,3.0,0.0,8.0,1.0,0.0,0.0,44.0,29.0,46,30.0,12.0,27,19.0,0.0,2.0,10,97,179,7,29.0,21,29.0,27,1.0,0.0,0.0,15.0,274,0.0,35,30,2.0,1.0,0.0,0.0,0.0,0.0
200812,2.7412500000000004,1065,12,305,263,114,36.0,80,36,10.0,1.0,938,11.0,31.0,117,29.0,32.0,40,20.0,6.0,135,12,3.0,57,1.0,19.0,258,0.0,4.0,0.0,409,23.0,552,514,1.0,26,242,71,407,10.0,20.0,1.0,1.0,2.0,105,277,24,3.0,6.0,4.0,153,83,52.0,79,4.0,1.0,93,9.0,1.0,166.0,246,3.0,26.0,50,207,3.0,1.0,0.0,0.0,216,18.0,0.0,0.0,13,46.0,0.0,2.0,212,218,659,16.0,23,1.0,0.0,197,0.0,14.0,3.0,30,21,10.0,43,7.0,200,7.0,1.0,1.0,1.0,0.0,2.0,47.0,0.0,10.0,120,0.0,4.0,0.0,18.0,0.0,0.0,4.0,3.0,30.0,56,8.0,20.0,49,20.0,0.0,20.0,33,75,388,4,23.0,59,373.0,52,3.0,0.0,4.0,2.0,353,8.0,76,84,2.0,4.0,0.0,1.0,2.0,1.0
