MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.267,77,5.0,15,5,6.0,0.0,0.0,4.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10,2,0.0,2.0,0.0,0.0,59,0.0,0.0,0.0,94,0.0,98,100,0.0,0.0,78,30,54,0.0,0.0,0.0,0.0,7.0,122,7,15,3.0,0.0,0.0,3,3,4.0,0.0,0.0,0.0,4,5.0,0.0,3.0,17,7.0,0.0,1.0,7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23,13,22,0.0,1.0,1.0,0.0,8,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,47,7.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,37,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
200804,2.263583333333333,63,4.0,19,10,23.0,2.0,3.0,4.0,0.0,0.0,42,1.0,0.0,3.0,9.0,2.0,5.0,0.0,0.0,26,1,0.0,2.0,0.0,0.0,23,0.0,0.0,0.0,150,0.0,76,72,86.0,0.0,75,19,42,0.0,0.0,2.0,0.0,1.0,27,12,13,0.0,0.0,0.0,9,2,0.0,0.0,0.0,0.0,13,4.0,0.0,6.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,6,5,22,0.0,11.0,0.0,0.0,22,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,43,12.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,22,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
200805,2.2601666666666667,69,0.0,6,5,9.0,2.0,4.0,1.0,2.0,0.0,55,1.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,10,1,0.0,2.0,0.0,5.0,16,2.0,0.0,0.0,81,4.0,85,80,0.0,1.0,52,9,55,0.0,0.0,2.0,0.0,0.0,49,12,5,4.0,3.0,0.0,4,18,0.0,3.0,0.0,0.0,13,2.0,0.0,6.0,29,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10,22,25,0.0,1.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,18.0,62,5.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,43,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200806,2.25675,60,0.0,8,15,3.0,5.0,0.0,0.0,4.0,0.0,61,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,16,8,0.0,1.0,0.0,2.0,18,0.0,0.0,0.0,75,4.0,80,74,6.0,1.0,78,91,53,0.0,0.0,20.0,0.0,0.0,13,27,13,0.0,2.0,0.0,11,10,2.0,0.0,0.0,1.0,2,0.0,0.0,2.0,68,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,11,24,31,0.0,2.0,3.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,63,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,21,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,2.2533333333333334,92,5.0,7,22,19.0,1.0,5.0,2.0,0.0,0.0,33,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,24,5,0.0,4.0,0.0,1.0,26,0.0,0.0,0.0,166,0.0,82,75,4.0,0.0,54,22,35,0.0,0.0,2.0,0.0,0.0,31,4,28,0.0,0.0,0.0,2,9,0.0,0.0,0.0,1.0,12,0.0,0.0,0.0,8,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,12,17,17,0.0,1.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,1.0,4.0,18.0,56,7.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,42,10.0,7.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
200808,2.2499166666666666,43,1.0,13,15,13.0,0.0,0.0,10.0,0.0,0.0,90,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,12.0,0.0,1.0,75,0.0,0.0,0.0,137,0.0,169,176,0.0,0.0,148,5,70,0.0,0.0,1.0,0.0,0.0,35,5,10,0.0,0.0,0.0,2,4,3.0,11.0,0.0,0.0,7,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,7,10,11,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,58.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,16,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,2.2465,83,0.0,6,13,2.0,0.0,6.0,9.0,0.0,0.0,33,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,44,21,0.0,5.0,0.0,0.0,65,6.0,0.0,0.0,136,0.0,106,99,60.0,0.0,74,18,56,0.0,0.0,0.0,1.0,0.0,61,4,2,6.0,0.0,0.0,7,4,6.0,1.0,0.0,0.0,6,0.0,0.0,0.0,4,0.0,0.0,8.0,15,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,9,15,4,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,20.0,64,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,17,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
200810,2.2430833333333333,87,0.0,14,19,3.0,6.0,5.0,0.0,0.0,0.0,27,0.0,1.0,1.0,0.0,12.0,6.0,0.0,0.0,8,10,0.0,1.0,0.0,0.0,41,0.0,0.0,0.0,132,0.0,105,89,2.0,0.0,59,11,33,0.0,0.0,3.0,2.0,0.0,50,8,5,7.0,0.0,0.0,9,6,0.0,7.0,0.0,0.0,7,6.0,0.0,0.0,40,26.0,0.0,1.0,30,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,8,29,15,0.0,3.0,0.0,0.0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,4.0,28.0,88,3.0,0.0,3.0,2.0,11.0,1.0,0.0,0.0,0.0,37,1.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0
200811,2.2396666666666665,116,1.0,14,31,8.0,0.0,0.0,3.0,2.0,0.0,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78,1,2.0,0.0,0.0,16.0,92,0.0,0.0,0.0,81,4.0,122,125,141.0,0.0,57,14,26,0.0,0.0,4.0,0.0,0.0,50,15,12,0.0,0.0,0.0,9,3,3.0,0.0,0.0,0.0,8,0.0,0.0,6.0,15,1.0,0.0,15.0,21,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,6,0.0,3.0,0.0,0.0,9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,36,1.0,0.0,9.0,4.0,10.0,1.0,0.0,0.0,0.0,63,0.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0
200812,2.23625,108,0.0,14,31,8.0,0.0,3.0,11.0,0.0,0.0,36,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,18,7,0.0,6.0,0.0,3.0,36,0.0,0.0,0.0,178,6.0,69,66,0.0,0.0,75,61,26,0.0,0.0,3.0,0.0,0.0,38,16,40,5.0,1.0,0.0,15,7,4.0,2.0,0.0,1.0,8,0.0,0.0,4.0,15,5.0,0.0,8.0,17,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4,12,27,0.0,8.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,82,3.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,12,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
