MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,1.9306666666666668,213,3.0,34,50,16,6.0,2.0,31,5.0,0.0,173,2.0,1.0,9.0,0.0,4.0,15.0,3.0,0.0,51,27.0,1.0,23,0.0,6.0,371,0.0,0.0,4.0,212,29.0,348,357,0.0,5.0,199,20,209,15.0,12.0,16.0,0.0,0.0,67,42,11,2.0,0.0,7.0,77,39,7.0,21.0,0.0,0.0,38.0,0.0,0.0,2.0,30,0.0,0.0,18.0,59,2.0,0.0,0.0,0.0,18,2.0,0.0,0.0,2.0,4.0,0.0,0.0,17,45,44,3.0,10,0.0,0.0,39,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,11,2.0,0.0,0.0,1.0,0.0,17.0,7.0,0.0,3.0,29,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,2.0,5.0,29,110,2.0,11.0,17.0,1.0,10.0,0.0,0.0,0.0,72,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
200902,1.9313333333333331,352,3.0,53,59,27,3.0,15.0,21,0.0,0.0,226,4.0,4.0,0.0,0.0,3.0,23.0,4.0,0.0,49,21.0,3.0,15,0.0,18.0,350,1.0,0.0,3.0,356,14.0,463,444,15.0,2.0,272,69,257,2.0,3.0,1.0,1.0,0.0,116,56,15,3.0,0.0,6.0,24,43,2.0,5.0,0.0,0.0,28.0,0.0,0.0,9.0,65,1.0,3.0,2.0,37,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,3.0,0.0,0.0,40,72,49,0.0,28,2.0,0.0,60,0.0,0.0,0.0,6.0,4.0,0.0,1.0,4.0,2.0,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,49,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,7.0,0.0,5.0,9.0,68,101,4.0,13.0,15.0,1.0,1.0,0.0,0.0,0.0,66,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
200903,1.932,240,3.0,30,60,27,4.0,13.0,26,1.0,0.0,196,1.0,2.0,7.0,0.0,1.0,15.0,0.0,1.0,41,22.0,4.0,12,0.0,6.0,172,0.0,0.0,0.0,236,3.0,317,333,4.0,7.0,127,21,254,0.0,1.0,5.0,0.0,0.0,142,70,3,2.0,0.0,0.0,31,33,1.0,7.0,0.0,0.0,13.0,4.0,0.0,3.0,35,0.0,0.0,2.0,56,0.0,0.0,0.0,0.0,13,2.0,0.0,0.0,1.0,0.0,0.0,0.0,29,37,39,2.0,23,1.0,0.0,21,0.0,1.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,50,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,18,61,0.0,1.0,10.0,1.0,11.0,0.0,0.0,2.0,47,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
200904,1.9269166666666664,164,1.0,25,62,8,1.0,5.0,17,3.0,0.0,103,1.0,1.0,0.0,0.0,3.0,15.0,2.0,0.0,27,30.0,1.0,3,0.0,6.0,139,0.0,0.0,3.0,150,14.0,199,192,0.0,3.0,86,43,171,4.0,0.0,0.0,1.0,0.0,66,22,8,0.0,0.0,1.0,19,12,2.0,8.0,0.0,0.0,66.0,4.0,0.0,3.0,45,1.0,1.0,1.0,25,0.0,0.0,0.0,0.0,34,1.0,0.0,0.0,0.0,3.0,0.0,0.0,22,33,25,0.0,9,1.0,0.0,26,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,20,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,8.0,20,58,1.0,1.0,11.0,15.0,8.0,0.0,0.0,0.0,48,0.0,11.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0
200905,1.9218333333333333,212,3.0,37,47,22,5.0,6.0,14,1.0,0.0,118,5.0,9.0,2.0,0.0,2.0,18.0,1.0,0.0,59,12.0,1.0,3,0.0,6.0,166,0.0,3.0,0.0,245,3.0,257,243,85.0,5.0,97,24,181,5.0,0.0,0.0,0.0,0.0,72,26,40,6.0,2.0,1.0,33,28,3.0,6.0,0.0,0.0,40.0,2.0,0.0,7.0,29,0.0,0.0,2.0,38,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,1.0,3.0,0.0,0.0,14,28,38,0.0,14,0.0,0.0,37,0.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,6.0,11,1.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,32,65,1.0,0.0,7.0,6.0,3.0,4.0,0.0,3.0,110,4.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
200906,1.91675,154,3.0,27,42,13,1.0,1.0,14,4.0,0.0,79,2.0,17.0,2.0,0.0,9.0,1.0,0.0,0.0,56,16.0,0.0,5,0.0,2.0,67,0.0,0.0,0.0,131,1.0,178,183,4.0,2.0,69,31,113,2.0,4.0,2.0,0.0,0.0,97,9,18,1.0,0.0,1.0,12,29,1.0,6.0,0.0,0.0,5.0,12.0,0.0,4.0,12,0.0,0.0,1.0,24,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11,9,24,0.0,18,2.0,0.0,34,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,7,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0,9,0.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,11,34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,31,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
200907,1.9116666666666664,123,0.0,20,12,6,3.0,4.0,2,0.0,0.0,51,1.0,3.0,3.0,0.0,0.0,6.0,6.0,2.0,19,6.0,0.0,7,0.0,2.0,80,0.0,0.0,0.0,149,4.0,121,120,2.0,0.0,58,17,120,4.0,2.0,6.0,0.0,0.0,46,16,9,0.0,1.0,0.0,10,11,2.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,30,0.0,0.0,4.0,11,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8,12,13,0.0,4,0.0,0.0,12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,16,33,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,12,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
200908,1.9065833333333333,147,1.0,29,44,15,0.0,8.0,4,36.0,0.0,80,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,51,3.0,0.0,2,0.0,2.0,85,0.0,0.0,0.0,154,7.0,159,147,0.0,1.0,103,20,140,0.0,0.0,0.0,0.0,0.0,62,28,21,0.0,1.0,0.0,26,32,5.0,6.0,0.0,0.0,11.0,1.0,0.0,1.0,29,0.0,0.0,4.0,40,0.0,0.0,0.0,0.0,30,2.0,0.0,0.0,0.0,3.0,0.0,0.0,14,21,23,0.0,5,1.0,0.0,37,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,16,26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14,0.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200909,1.9015,167,3.0,21,28,14,1.0,2.0,14,1.0,0.0,98,4.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,8,28.0,1.0,12,0.0,1.0,80,0.0,0.0,3.0,108,17.0,132,135,2.0,2.0,37,12,112,3.0,0.0,0.0,0.0,0.0,49,33,37,0.0,1.0,0.0,37,16,0.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,9,0.0,0.0,7.0,26,0.0,0.0,0.0,0.0,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,13,1.0,5,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,25,35,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
200910,1.8964166666666664,178,1.0,19,42,10,4.0,3.0,7,2.0,0.0,122,2.0,1.0,4.0,0.0,3.0,10.0,1.0,1.0,40,26.0,2.0,11,0.0,3.0,92,0.0,0.0,0.0,174,0.0,210,197,1.0,5.0,76,11,138,1.0,0.0,1.0,0.0,0.0,157,21,10,2.0,0.0,5.0,12,39,2.0,14.0,0.0,0.0,12.0,6.0,0.0,2.0,35,0.0,0.0,5.0,23,0.0,0.0,0.0,0.0,15,5.0,0.0,1.0,1.0,6.0,0.0,0.0,16,27,25,0.0,14,0.0,0.0,35,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,4,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,36,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,29,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
200911,1.8913333333333333,147,1.0,22,38,11,1.0,2.0,15,9.0,0.0,62,0.0,1.0,3.0,0.0,1.0,8.0,0.0,0.0,28,14.0,4.0,4,0.0,7.0,101,0.0,0.0,0.0,128,2.0,154,150,3.0,2.0,39,5,112,1.0,0.0,4.0,0.0,0.0,64,18,20,4.0,0.0,3.0,14,17,1.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,16,0.0,0.0,5.0,10,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,1.0,3.0,0.0,0.0,21,30,17,0.0,10,0.0,0.0,30,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,15,61,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,21,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
200912,1.88625,217,5.0,41,53,11,3.0,5.0,35,6.0,2.0,126,1.0,6.0,3.0,0.0,0.0,15.0,0.0,0.0,73,7.0,11.0,8,0.0,3.0,121,0.0,0.0,1.0,189,6.0,259,243,8.0,4.0,123,66,161,11.0,0.0,0.0,2.0,0.0,65,39,4,6.0,0.0,0.0,19,25,2.0,4.0,0.0,0.0,36.0,2.0,0.0,1.0,48,0.0,0.0,1.0,21,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,20,11,0.0,7,2.0,0.0,25,1.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,25,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,53,0.0,0.0,7.0,0.0,7.0,3.0,0.0,6.0,25,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201001,1.8811666666666669,214,2.0,47,41,30,4.0,7.0,23,14.0,0.0,121,1.0,7.0,0.0,0.0,1.0,21.0,0.0,2.0,44,21.0,3.0,15,0.0,5.0,147,0.0,0.0,0.0,216,0.0,253,251,7.0,4.0,83,36,258,1.0,2.0,0.0,0.0,1.0,116,20,15,0.0,0.0,0.0,23,49,2.0,2.0,0.0,0.0,17.0,1.0,0.0,8.0,29,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,29,3.0,0.0,0.0,2.0,1.0,0.0,0.0,9,20,26,0.0,16,2.0,0.0,37,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,8,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,10,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14,69,0.0,0.0,7.0,1.0,5.0,0.0,0.0,1.0,28,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
201002,1.876083333333333,226,4.0,36,63,14,2.0,5.0,65,5.0,0.0,124,5.0,4.0,6.0,0.0,0.0,6.0,0.0,1.0,74,14.0,0.0,6,0.0,7.0,171,0.0,1.0,2.0,241,0.0,312,293,14.0,8.0,156,49,275,0.0,2.0,0.0,0.0,0.0,80,43,12,1.0,0.0,0.0,20,36,0.0,12.0,1.0,0.0,9.0,4.0,0.0,11.0,18,0.0,0.0,2.0,37,0.0,0.0,0.0,0.0,20,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21,22,35,0.0,15,0.0,1.0,52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16,48,0.0,0.0,2.0,1.0,28.0,0.0,0.0,1.0,36,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
