MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.676,734,20,96,154,61,7,20,88,41,0.0,347,12,3.0,7,1.0,14,31,11.0,0.0,236,28,1.0,23,0.0,12,242,5.0,0.0,0.0,331,18,510,485,2,12.0,316,38,426,8,3.0,8.0,4,4.0,117,132,51,3.0,5.0,5.0,60,60,16,13,2.0,14.0,87,11,3.0,21,63,1.0,1.0,24,155,2.0,0.0,0.0,0.0,62,10.0,0.0,0.0,4.0,1.0,0.0,0.0,102,201,186,2.0,14,1.0,0.0,139,1.0,1.0,0.0,9.0,11.0,0.0,11,6.0,73,6.0,0.0,2.0,2.0,0.0,0.0,7,2.0,7.0,39,3.0,1.0,2.0,6.0,3.0,1.0,2.0,0.0,3.0,13,1,0.0,6.0,27.0,0.0,3.0,0.0,23,103,185,13,3.0,10,29,16,3.0,0.0,0.0,6.0,196,8.0,28,51,3.0,0.0,4.0,0.0,0.0,0.0
200804,1.6834166666666666,831,20,168,167,134,15,46,56,16,0.0,589,11,7.0,9,0.0,19,50,4.0,3.0,148,24,3.0,24,6.0,23,525,14.0,0.0,0.0,639,20,836,767,10,5.0,459,128,470,10,0.0,4.0,8,8.0,67,200,38,8.0,0.0,0.0,104,91,22,56,6.0,0.0,86,11,2.0,34,98,0.0,1.0,24,153,1.0,1.0,2.0,0.0,91,1.0,0.0,0.0,5.0,6.0,0.0,0.0,230,126,209,5.0,38,1.0,0.0,179,0.0,1.0,0.0,10.0,19.0,3.0,1,4.0,76,1.0,0.0,2.0,0.0,0.0,0.0,16,3.0,1.0,34,2.0,0.0,1.0,18.0,0.0,0.0,3.0,2.0,6.0,51,12,1.0,9.0,40.0,0.0,0.0,9.0,12,105,279,21,1.0,70,9,41,8.0,2.0,0.0,2.0,242,5.0,30,48,1.0,3.0,0.0,0.0,0.0,0.0
200805,1.6908333333333332,791,17,167,132,51,15,20,39,17,6.0,372,8,2.0,24,6.0,8,22,6.0,0.0,139,12,2.0,25,2.0,18,471,5.0,0.0,1.0,579,24,644,603,23,11.0,362,71,321,19,0.0,2.0,7,2.0,116,201,69,0.0,1.0,4.0,94,61,8,92,1.0,8.0,63,14,1.0,25,52,0.0,1.0,43,114,0.0,0.0,0.0,0.0,53,2.0,0.0,0.0,2.0,0.0,0.0,0.0,110,151,223,4.0,21,5.0,0.0,126,0.0,6.0,0.0,2.0,8.0,2.0,4,16.0,107,6.0,0.0,10.0,0.0,1.0,0.0,8,4.0,1.0,64,0.0,4.0,0.0,23.0,0.0,0.0,1.0,2.0,5.0,31,10,2.0,4.0,10.0,0.0,2.0,25.0,45,74,271,18,16.0,68,66,21,12.0,0.0,0.0,14.0,310,6.0,21,56,1.0,3.0,0.0,0.0,0.0,5.0
200806,1.6982499999999998,1120,11,159,165,86,28,20,43,19,0.0,542,13,11.0,20,0.0,28,29,1.0,1.0,144,40,1.0,40,0.0,11,508,7.0,0.0,0.0,783,13,914,877,43,3.0,414,92,360,9,0.0,3.0,7,3.0,136,186,52,10.0,0.0,0.0,118,140,14,56,0.0,0.0,120,30,0.0,32,94,1.0,9.0,19,141,5.0,0.0,0.0,0.0,82,1.0,0.0,0.0,6.0,7.0,0.0,0.0,133,263,315,0.0,27,2.0,0.0,165,0.0,0.0,2.0,9.0,21.0,9.0,9,5.0,97,13.0,0.0,3.0,2.0,0.0,0.0,13,4.0,12.0,82,1.0,10.0,0.0,13.0,6.0,0.0,4.0,0.0,18.0,41,15,2.0,12.0,2.0,0.0,0.0,8.0,18,117,281,14,0.0,25,22,34,6.0,0.0,0.0,7.0,227,0.0,20,65,2.0,6.0,0.0,0.0,0.0,0.0
200807,1.7056666666666669,984,12,132,152,53,7,20,37,4,0.0,869,19,15.0,18,9.0,27,20,2.0,0.0,318,61,8.0,52,0.0,12,431,11.0,0.0,3.0,597,8,737,723,108,11.0,435,117,387,7,0.0,2.0,31,1.0,189,176,28,3.0,11.0,2.0,96,95,7,70,0.0,5.0,95,33,0.0,7,76,0.0,4.0,22,96,0.0,0.0,0.0,0.0,84,5.0,0.0,0.0,1.0,13.0,0.0,0.0,102,232,282,3.0,41,2.0,0.0,134,0.0,10.0,0.0,18.0,14.0,3.0,12,5.0,75,3.0,0.0,1.0,2.0,1.0,0.0,9,3.0,11.0,42,0.0,6.0,0.0,19.0,5.0,0.0,3.0,0.0,7.0,35,14,2.0,8.0,7.0,0.0,0.0,13.0,11,113,353,47,18.0,15,23,62,7.0,1.0,3.0,6.0,266,2.0,22,56,6.0,4.0,0.0,0.0,0.0,1.0
200808,1.7130833333333333,703,4,88,139,56,4,10,21,14,0.0,386,7,1.0,19,0.0,21,12,5.0,0.0,89,21,31.0,7,0.0,7,230,0.0,0.0,2.0,473,79,550,527,6,14.0,218,32,218,4,1.0,1.0,5,0.0,104,104,39,10.0,5.0,0.0,59,52,25,107,9.0,6.0,76,8,0.0,4,99,0.0,6.0,23,89,0.0,0.0,0.0,1.0,29,0.0,0.0,2.0,1.0,0.0,0.0,0.0,70,167,185,1.0,52,2.0,0.0,80,0.0,0.0,0.0,0.0,3.0,0.0,9,4.0,49,0.0,0.0,5.0,0.0,1.0,0.0,9,2.0,0.0,20,14.0,3.0,0.0,2.0,9.0,0.0,0.0,5.0,46.0,21,2,6.0,7.0,20.0,0.0,0.0,4.0,9,39,183,18,2.0,20,22,18,0.0,0.0,0.0,3.0,199,8.0,14,26,0.0,14.0,0.0,0.0,1.0,0.0
200809,1.7205,773,23,133,194,54,27,20,33,8,1.0,433,12,7.0,10,3.0,10,24,1.0,1.0,135,51,7.0,40,1.0,11,323,4.0,0.0,0.0,479,12,633,588,7,6.0,371,58,260,11,1.0,4.0,11,5.0,170,133,17,6.0,3.0,0.0,91,89,16,67,0.0,4.0,69,19,0.0,5,81,4.0,6.0,22,150,1.0,0.0,2.0,0.0,82,3.0,0.0,0.0,5.0,1.0,4.0,0.0,91,150,199,2.0,37,2.0,0.0,140,1.0,3.0,0.0,6.0,8.0,5.0,4,0.0,75,0.0,0.0,1.0,0.0,0.0,0.0,6,7.0,7.0,35,0.0,4.0,2.0,4.0,5.0,1.0,2.0,3.0,14.0,35,3,0.0,5.0,42.0,0.0,4.0,4.0,16,72,237,17,8.0,28,48,24,17.0,0.0,3.0,8.0,236,0.0,18,56,1.0,1.0,0.0,0.0,1.0,1.0
200810,1.7279166666666663,884,12,154,182,54,12,24,57,13,1.0,635,1,13.0,9,2.0,14,25,3.0,0.0,243,21,49.0,86,0.0,5,554,0.0,0.0,0.0,952,34,633,587,230,9.0,530,139,406,19,0.0,2.0,13,2.0,95,185,30,18.0,4.0,1.0,79,125,10,85,2.0,5.0,58,11,0.0,11,65,0.0,9.0,17,101,7.0,0.0,0.0,0.0,77,6.0,1.0,1.0,5.0,5.0,0.0,0.0,176,192,252,3.0,39,2.0,0.0,264,2.0,4.0,0.0,29.0,7.0,7.0,21,23.0,52,9.0,0.0,5.0,0.0,0.0,0.0,32,1.0,8.0,104,2.0,8.0,1.0,13.0,4.0,0.0,1.0,0.0,8.0,25,2,0.0,0.0,15.0,0.0,0.0,6.0,28,72,412,19,8.0,48,15,48,8.0,0.0,0.0,12.0,363,3.0,12,66,4.0,3.0,0.0,0.0,4.0,0.0
200811,1.7353333333333332,836,8,118,162,33,20,8,45,13,0.0,446,8,25.0,6,2.0,3,35,2.0,4.0,86,20,4.0,20,0.0,12,279,2.0,0.0,0.0,472,30,618,550,17,9.0,279,104,386,2,0.0,4.0,7,1.0,134,192,24,3.0,0.0,1.0,95,81,12,32,1.0,9.0,56,13,2.0,11,66,1.0,0.0,23,136,0.0,0.0,0.0,1.0,35,4.0,0.0,0.0,8.0,2.0,0.0,0.0,104,134,202,1.0,40,13.0,0.0,118,0.0,0.0,0.0,10.0,10.0,0.0,7,9.0,47,0.0,0.0,7.0,0.0,0.0,0.0,6,0.0,6.0,40,2.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,30,2,0.0,0.0,6.0,0.0,0.0,3.0,26,61,187,14,4.0,25,80,19,2.0,0.0,0.0,2.0,358,2.0,34,67,6.0,3.0,0.0,0.0,5.0,0.0
200812,1.74275,765,10,102,98,42,17,9,49,10,0.0,399,5,3.0,22,2.0,6,24,2.0,0.0,77,23,2.0,14,0.0,4,354,0.0,1.0,0.0,281,39,639,616,1,12.0,182,31,310,7,4.0,2.0,7,1.0,119,168,25,1.0,1.0,3.0,64,76,16,52,0.0,6.0,56,7,2.0,8,61,0.0,5.0,10,111,0.0,0.0,0.0,0.0,60,1.0,0.0,0.0,3.0,5.0,0.0,0.0,85,140,174,3.0,24,1.0,0.0,120,0.0,3.0,0.0,5.0,8.0,1.0,6,40.0,52,17.0,0.0,1.0,1.0,0.0,0.0,41,0.0,4.0,29,0.0,4.0,2.0,3.0,6.0,1.0,0.0,0.0,3.0,54,20,1.0,4.0,1.0,0.0,1.0,19.0,62,76,308,9,5.0,27,16,11,10.0,0.0,0.0,2.0,279,12.0,18,50,2.0,14.0,0.0,0.0,1.0,0.0
