MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.09,86,2.0,5,8,6,0.0,0.0,2.0,0.0,0.0,48,0.0,2.0,1.0,1.0,0.0,23,0.0,0.0,13,1,0.0,3.0,0.0,0.0,40,1.0,0.0,0.0,129,0.0,99,94,5.0,1.0,46,22,37,3.0,0.0,0.0,0.0,0.0,45,22,19,0.0,0.0,0.0,9,5,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,10,0.0,1.0,0.0,8,2.0,0.0,1.0,0.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,8,14,0.0,2.0,0.0,0.0,15,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17,83,4.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,1.0,12,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,2.0916666666666663,113,1.0,15,13,3,0.0,5.0,2.0,0.0,1.0,68,2.0,0.0,2.0,0.0,4.0,6,0.0,0.0,20,18,0.0,6.0,0.0,8.0,109,2.0,0.0,0.0,188,0.0,197,234,1.0,4.0,99,34,65,0.0,0.0,3.0,0.0,0.0,49,21,9,0.0,0.0,3.0,19,22,0.0,2.0,0.0,0.0,14.0,7.0,0.0,6.0,27,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,8,0.0,5.0,2.0,0.0,27,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16,67,15.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,19,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
200805,2.0933333333333333,137,0.0,22,39,8,1.0,3.0,5.0,7.0,0.0,75,2.0,1.0,0.0,4.0,1.0,5,0.0,0.0,53,14,1.0,11.0,0.0,3.0,114,2.0,0.0,0.0,175,0.0,281,253,0.0,5.0,119,41,40,0.0,0.0,0.0,0.0,0.0,64,14,12,2.0,0.0,0.0,20,12,0.0,11.0,1.0,0.0,0.0,8.0,0.0,4.0,14,0.0,1.0,0.0,24,0.0,0.0,0.0,0.0,15,1.0,0.0,0.0,4.0,0.0,0.0,0.0,15,17,8,0.0,34.0,3.0,0.0,16,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,10,51,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,2.095,114,0.0,5,25,5,1.0,0.0,6.0,1.0,3.0,51,1.0,0.0,0.0,0.0,8.0,17,0.0,0.0,25,10,0.0,13.0,1.0,1.0,77,2.0,0.0,0.0,169,0.0,126,130,2.0,0.0,68,11,38,0.0,0.0,7.0,0.0,2.0,57,15,11,0.0,0.0,0.0,6,24,1.0,15.0,1.0,0.0,11.0,0.0,0.0,0.0,20,0.0,0.0,0.0,24,1.0,0.0,0.0,0.0,27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4,15,0.0,6.0,0.0,0.0,11,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7,47,2.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,2.0966666666666667,77,0.0,9,15,1,0.0,1.0,21.0,0.0,0.0,49,0.0,0.0,1.0,1.0,2.0,8,0.0,0.0,37,7,3.0,3.0,0.0,3.0,40,0.0,0.0,0.0,100,0.0,159,151,4.0,0.0,80,10,62,0.0,0.0,0.0,0.0,0.0,24,10,9,14.0,0.0,0.0,8,8,2.0,3.0,0.0,0.0,8.0,4.0,0.0,1.0,15,0.0,0.0,1.0,15,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11,2,15,0.0,5.0,0.0,0.0,8,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,45,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,14,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200808,2.098333333333333,39,4.0,15,17,6,0.0,0.0,4.0,5.0,0.0,35,1.0,3.0,0.0,0.0,1.0,15,1.0,0.0,15,2,1.0,2.0,0.0,2.0,29,0.0,0.0,0.0,75,0.0,79,75,2.0,1.0,60,13,48,0.0,0.0,1.0,0.0,2.0,6,8,7,7.0,0.0,0.0,16,2,0.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,9,0.0,0.0,1.0,13,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,4,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,2.1,83,10.0,17,15,5,1.0,1.0,5.0,1.0,0.0,31,0.0,3.0,2.0,0.0,0.0,10,2.0,0.0,25,18,2.0,5.0,0.0,0.0,44,0.0,0.0,0.0,158,0.0,105,92,30.0,0.0,92,29,38,0.0,0.0,0.0,0.0,0.0,40,10,19,31.0,0.0,0.0,20,8,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,5,1.0,0.0,2.0,16,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,7,0.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,23,0.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
200810,2.1016666666666666,151,1.0,15,45,12,0.0,1.0,7.0,0.0,0.0,104,4.0,1.0,2.0,0.0,0.0,9,0.0,2.0,52,14,5.0,10.0,0.0,1.0,177,0.0,0.0,0.0,272,4.0,299,285,1.0,1.0,137,86,81,0.0,0.0,10.0,0.0,0.0,51,22,37,0.0,1.0,1.0,18,24,3.0,1.0,0.0,0.0,15.0,6.0,0.0,0.0,19,0.0,0.0,2.0,18,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27,16,13,0.0,5.0,0.0,0.0,23,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4,31,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
200811,2.103333333333333,122,0.0,17,29,5,0.0,4.0,1.0,0.0,0.0,52,0.0,2.0,0.0,0.0,1.0,5,0.0,5.0,26,5,0.0,0.0,0.0,1.0,36,0.0,0.0,0.0,159,4.0,105,101,0.0,2.0,55,26,38,0.0,0.0,0.0,0.0,0.0,44,32,12,0.0,0.0,0.0,7,30,0.0,10.0,3.0,0.0,9.0,4.0,0.0,0.0,6,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,9,12,0.0,7.0,2.0,0.0,8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,28,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,2.105,120,1.0,3,42,6,0.0,6.0,8.0,3.0,0.0,39,0.0,4.0,6.0,0.0,3.0,12,3.0,0.0,75,14,0.0,8.0,0.0,6.0,53,0.0,0.0,1.0,153,12.0,88,84,1.0,0.0,49,21,56,2.0,0.0,2.0,0.0,0.0,70,28,20,0.0,0.0,0.0,22,11,4.0,2.0,0.0,3.0,5.0,0.0,0.0,2.0,7,0.0,2.0,2.0,33,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8,8,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,29,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,17,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
