MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.36,422,12,56,131,45,5.0,7,27,0.0,0.0,356,6,8.0,28.0,2.0,14.0,60,12.0,1.0,90,48,5.0,15,0.0,7,306,0.0,0.0,13.0,559,8,694,661,25.0,11,416,131,336,11.0,0.0,8.0,2.0,0.0,100,63,13,11.0,6.0,0.0,51,114,8,8,0.0,2.0,27,20,0.0,18.0,44,0.0,2.0,4,47,0.0,0.0,2.0,0.0,52,5.0,0.0,0.0,3.0,6.0,0.0,0.0,60,147,134,1.0,18,3.0,0.0,108,3.0,7.0,0.0,2.0,45.0,0.0,2.0,11.0,23.0,49,11.0,0.0,1.0,0.0,0.0,0.0,7,1.0,0.0,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,53,5.0,1.0,9.0,4.0,0.0,0.0,11.0,4,55,243,4.0,3.0,14,4.0,31,6.0,0.0,0.0,21.0,153,1.0,19,31,7.0,5.0,0.0,0.0,1.0,0.0
200804,2.35575,402,19,76,97,34,5.0,6,24,3.0,2.0,293,17,5.0,11.0,7.0,10.0,31,2.0,2.0,94,63,2.0,15,0.0,11,506,0.0,0.0,6.0,519,9,521,495,12.0,30,401,110,205,2.0,0.0,11.0,1.0,4.0,175,56,108,2.0,3.0,1.0,51,99,4,12,0.0,7.0,61,14,0.0,7.0,106,0.0,1.0,13,68,1.0,0.0,0.0,0.0,50,9.0,0.0,0.0,5.0,1.0,0.0,0.0,53,131,147,2.0,23,0.0,0.0,109,0.0,0.0,6.0,5.0,15.0,0.0,1.0,2.0,0.0,53,3.0,0.0,0.0,1.0,0.0,0.0,12,0.0,2.0,23,0.0,3.0,1.0,12.0,3.0,0.0,0.0,0.0,14.0,24,3.0,1.0,13.0,9.0,0.0,0.0,4.0,34,32,262,4.0,5.0,36,2.0,48,6.0,0.0,0.0,33.0,125,1.0,7,64,13.0,1.0,0.0,0.0,0.0,0.0
200805,2.3515,462,8,108,149,45,6.0,26,79,35.0,0.0,389,4,21.0,9.0,5.0,25.0,53,2.0,0.0,119,44,8.0,12,0.0,7,494,0.0,0.0,0.0,538,27,587,571,11.0,19,417,68,281,9.0,0.0,24.0,2.0,1.0,81,70,70,6.0,2.0,0.0,70,78,9,11,0.0,0.0,88,18,0.0,10.0,59,0.0,0.0,27,82,2.0,0.0,0.0,0.0,62,7.0,0.0,0.0,3.0,2.0,0.0,0.0,50,131,127,1.0,17,0.0,0.0,120,0.0,2.0,1.0,9.0,4.0,0.0,2.0,2.0,7.0,55,3.0,0.0,0.0,0.0,0.0,3.0,8,0.0,3.0,13,19.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,2.0,38,9.0,2.0,5.0,7.0,0.0,0.0,2.0,21,49,228,0.0,8.0,8,2.0,37,18.0,0.0,0.0,6.0,151,3.0,26,29,12.0,5.0,0.0,0.0,0.0,0.0
200806,2.34725,567,1,115,163,55,10.0,6,21,9.0,2.0,440,5,24.0,21.0,4.0,11.0,121,9.0,3.0,127,52,3.0,30,0.0,22,514,4.0,0.0,0.0,674,18,518,519,40.0,13,540,67,270,3.0,1.0,5.0,2.0,0.0,185,109,75,7.0,0.0,1.0,65,148,8,18,0.0,0.0,38,13,0.0,8.0,62,0.0,1.0,15,62,1.0,0.0,0.0,0.0,64,1.0,0.0,0.0,1.0,7.0,0.0,0.0,58,121,106,3.0,24,1.0,0.0,134,0.0,2.0,0.0,0.0,38.0,0.0,0.0,3.0,4.0,53,5.0,0.0,0.0,0.0,1.0,3.0,24,0.0,1.0,22,1.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,13,9.0,1.0,9.0,5.0,0.0,0.0,5.0,7,48,184,3.0,2.0,6,0.0,30,12.0,0.0,0.0,9.0,131,2.0,7,15,18.0,5.0,1.0,0.0,0.0,1.0
200807,2.343,359,3,63,82,27,9.0,16,11,4.0,0.0,272,2,7.0,3.0,2.0,0.0,58,0.0,4.0,66,43,1.0,17,0.0,8,217,0.0,0.0,0.0,315,4,304,299,6.0,43,249,84,182,6.0,0.0,3.0,1.0,1.0,99,56,44,18.0,1.0,0.0,68,96,3,13,0.0,3.0,22,11,0.0,13.0,49,0.0,0.0,8,57,3.0,0.0,0.0,0.0,60,3.0,0.0,0.0,0.0,2.0,0.0,0.0,74,89,96,1.0,17,0.0,0.0,91,0.0,2.0,0.0,6.0,9.0,0.0,0.0,6.0,1.0,34,4.0,0.0,0.0,0.0,0.0,0.0,29,6.0,0.0,11,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11,11.0,2.0,0.0,0.0,0.0,3.0,1.0,3,47,135,8.0,0.0,23,5.0,10,6.0,0.0,1.0,0.0,98,1.0,4,12,8.0,1.0,0.0,0.0,0.0,0.0
200808,2.33875,212,6,41,72,13,0.0,20,7,0.0,0.0,130,7,3.0,6.0,0.0,5.0,7,0.0,1.0,45,30,1.0,13,0.0,11,134,0.0,0.0,0.0,161,5,269,255,7.0,7,80,21,124,0.0,0.0,2.0,2.0,0.0,83,36,40,3.0,7.0,0.0,27,44,4,10,0.0,5.0,20,5,0.0,12.0,36,0.0,1.0,9,44,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37,38,53,0.0,6,2.0,0.0,48,0.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,17,2.0,0.0,0.0,0.0,0.0,0.0,8,0.0,1.0,15,4.0,2.0,0.0,4.0,1.0,0.0,4.0,0.0,5.0,11,1.0,4.0,6.0,1.0,0.0,2.0,0.0,4,35,117,10.0,0.0,6,2.0,18,2.0,0.0,0.0,4.0,86,1.0,21,7,8.0,3.0,0.0,0.0,0.0,0.0
200809,2.3345,248,8,54,71,16,5.0,6,2,8.0,0.0,198,2,0.0,11.0,1.0,4.0,18,17.0,1.0,40,11,0.0,7,0.0,2,155,0.0,0.0,0.0,154,7,280,303,7.0,5,167,34,178,2.0,1.0,2.0,3.0,4.0,44,56,25,0.0,0.0,0.0,19,62,2,3,0.0,0.0,41,6,0.0,1.0,29,0.0,0.0,5,33,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42,77,52,0.0,12,1.0,0.0,47,1.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,23,2.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,4,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,13,9.0,0.0,2.0,9.0,0.0,0.0,0.0,1,37,74,0.0,0.0,6,0.0,4,2.0,0.0,0.0,2.0,87,0.0,18,16,8.0,10.0,0.0,0.0,0.0,0.0
200810,2.33025,314,11,64,106,25,1.0,17,18,0.0,0.0,271,1,7.0,6.0,2.0,8.0,50,5.0,6.0,106,15,1.0,21,0.0,10,415,9.0,1.0,4.0,716,3,614,638,13.0,112,458,159,249,2.0,3.0,3.0,0.0,14.0,69,58,23,0.0,5.0,0.0,54,91,5,27,0.0,3.0,67,3,0.0,5.0,24,1.0,0.0,14,37,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,6.0,1.0,0.0,6.0,59,62,66,4.0,23,0.0,0.0,62,0.0,1.0,2.0,1.0,16.0,0.0,1.0,2.0,1.0,45,0.0,0.0,0.0,1.0,0.0,0.0,7,1.0,0.0,16,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12,5.0,4.0,0.0,6.0,0.0,0.0,1.0,3,15,207,11.0,8.0,19,0.0,26,5.0,0.0,0.0,34.0,162,3.0,24,19,10.0,5.0,0.0,0.0,0.0,0.0
200811,2.326,666,17,103,200,37,17.0,21,7,11.0,0.0,471,21,14.0,32.0,0.0,16.0,57,20.0,0.0,103,57,13.0,48,0.0,19,539,1.0,0.0,0.0,685,57,890,845,52.0,33,527,212,388,6.0,7.0,6.0,2.0,2.0,130,152,53,7.0,2.0,0.0,79,148,14,30,0.0,11.0,46,6,0.0,3.0,124,1.0,1.0,15,64,0.0,0.0,0.0,0.0,39,1.0,0.0,0.0,3.0,13.0,0.0,0.0,81,182,158,0.0,21,7.0,0.0,152,0.0,0.0,1.0,7.0,33.0,0.0,0.0,4.0,1.0,56,7.0,0.0,2.0,2.0,0.0,0.0,38,14.0,3.0,21,14.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,30,0.0,8.0,7.0,9.0,0.0,0.0,2.0,11,92,314,8.0,1.0,32,66.0,25,8.0,0.0,0.0,10.0,183,4.0,52,34,8.0,1.0,0.0,0.0,2.0,1.0
200812,2.32175,489,7,86,133,40,10.0,8,45,21.0,0.0,442,3,35.0,19.0,2.0,27.0,36,7.0,3.0,94,62,8.0,9,1.0,20,334,2.0,0.0,0.0,548,33,563,524,27.0,26,346,70,297,2.0,0.0,0.0,9.0,19.0,74,82,52,4.0,2.0,2.0,129,149,4,39,0.0,2.0,56,11,0.0,3.0,99,0.0,0.0,30,80,0.0,0.0,0.0,0.0,62,1.0,0.0,0.0,0.0,7.0,0.0,0.0,82,115,143,2.0,27,0.0,0.0,113,0.0,0.0,0.0,5.0,21.0,0.0,0.0,9.0,0.0,67,2.0,0.0,0.0,1.0,0.0,0.0,8,4.0,4.0,38,1.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,6.0,24,8.0,5.0,6.0,9.0,0.0,0.0,0.0,21,68,243,9.0,5.0,51,6.0,23,3.0,0.0,0.0,13.0,178,2.0,26,55,19.0,21.0,0.0,0.0,0.0,0.0
