MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.024,347,2.0,84,57,28,28,8.0,32,24.0,0.0,164,0.0,4.0,16,0.0,20.0,10,6.0,0.0,41,8,2.0,19,0.0,6.0,106,0.0,0.0,0.0,159,10.0,314,300,0.0,5.0,153,27.0,159,2.0,1.0,2.0,2.0,0.0,62,38,16,0.0,1.0,2.0,36,21,28.0,20,16.0,20.0,74,9.0,0.0,15,94,4.0,2.0,8,128,0.0,1.0,0.0,0.0,44,15.0,0.0,0.0,10.0,3.0,0.0,0.0,94,69,48,1.0,21.0,2.0,0.0,85,0.0,0.0,3.0,0.0,3.0,0.0,0.0,11.0,2.0,23,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,92.0,224,9.0,2.0,0.0,30.0,14.0,8.0,17.0,9.0,17.0,12.0,3.0,1.0,2.0,4.0,1.0,26.0,20,42,245,3.0,177.0,6,22.0,43,9.0,0.0,0.0,2.0,225,6.0,29.0,54,6.0,4.0,0.0,0.0,1.0,0.0
200804,2.02275,526,8.0,105,134,182,20,15.0,29,1.0,0.0,335,6.0,7.0,10,13.0,21.0,16,6.0,1.0,85,10,4.0,22,0.0,22.0,223,19.0,0.0,0.0,259,3.0,319,321,4.0,5.0,258,56.0,568,2.0,0.0,0.0,1.0,7.0,80,92,13,4.0,0.0,0.0,55,15,21.0,9,2.0,9.0,130,5.0,1.0,71,72,0.0,2.0,42,154,0.0,3.0,0.0,0.0,76,5.0,0.0,0.0,22.0,0.0,0.0,0.0,120,58,115,0.0,27.0,1.0,0.0,147,0.0,2.0,0.0,13.0,7.0,0.0,0.0,15.0,1.0,71,1.0,0.0,5.0,0.0,0.0,0.0,25.0,11.0,118.0,179,11.0,2.0,0.0,8.0,7.0,0.0,9.0,10.0,21.0,38.0,11.0,1.0,3.0,0.0,0.0,10.0,20,98,158,20.0,140.0,37,31.0,43,35.0,0.0,0.0,4.0,427,9.0,21.0,242,3.0,0.0,0.0,0.0,4.0,0.0
200805,2.0215,369,22.0,79,70,48,28,4.0,29,4.0,1.0,222,9.0,2.0,7,19.0,9.0,17,0.0,0.0,65,13,2.0,14,0.0,4.0,226,18.0,0.0,0.0,358,24.0,307,263,3.0,1.0,219,52.0,298,0.0,0.0,4.0,5.0,4.0,46,63,9,3.0,0.0,0.0,56,29,14.0,29,0.0,4.0,74,8.0,0.0,40,89,0.0,1.0,15,76,0.0,0.0,0.0,0.0,69,3.0,0.0,0.0,7.0,0.0,0.0,0.0,80,65,67,2.0,10.0,2.0,0.0,65,0.0,1.0,0.0,0.0,7.0,0.0,4.0,16.0,0.0,33,1.0,0.0,7.0,0.0,0.0,0.0,19.0,10.0,65.0,135,0.0,4.0,1.0,13.0,9.0,2.0,1.0,24.0,2.0,17.0,2.0,0.0,0.0,6.0,5.0,1.0,10,84,85,16.0,80.0,18,38.0,25,31.0,0.0,0.0,7.0,159,2.0,50.0,57,11.0,1.0,0.0,0.0,20.0,0.0
200806,2.02025,260,1.0,49,60,56,10,12.0,9,3.0,5.0,201,2.0,2.0,7,0.0,11.0,9,4.0,0.0,88,11,3.0,10,0.0,0.0,186,49.0,0.0,0.0,177,29.0,221,201,4.0,1.0,158,28.0,104,1.0,1.0,2.0,3.0,0.0,17,36,7,0.0,0.0,0.0,17,12,21.0,24,4.0,3.0,137,0.0,1.0,106,44,0.0,3.0,6,38,0.0,0.0,0.0,0.0,47,1.0,1.0,0.0,18.0,7.0,0.0,0.0,59,39,55,3.0,4.0,0.0,0.0,84,0.0,1.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,13,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,54.0,64,4.0,10.0,0.0,2.0,1.0,1.0,2.0,0.0,30.0,7.0,16.0,1.0,0.0,10.0,4.0,2.0,4,33,147,6.0,65.0,18,9.0,21,6.0,0.0,0.0,22.0,78,9.0,42.0,30,1.0,1.0,0.0,0.0,10.0,0.0
200807,2.019,310,6.0,44,70,74,20,10.0,26,5.0,0.0,224,4.0,11.0,9,1.0,4.0,7,0.0,0.0,86,19,6.0,11,4.0,28.0,140,12.0,0.0,0.0,163,6.0,295,280,0.0,0.0,157,20.0,223,8.0,0.0,2.0,15.0,0.0,62,32,10,6.0,3.0,1.0,16,12,11.0,19,3.0,5.0,47,3.0,0.0,54,63,2.0,0.0,15,54,0.0,2.0,0.0,0.0,63,1.0,0.0,0.0,11.0,6.0,0.0,0.0,64,34,95,1.0,23.0,1.0,0.0,137,2.0,0.0,1.0,1.0,5.0,0.0,8.0,3.0,0.0,26,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,31.0,138,3.0,17.0,6.0,30.0,0.0,0.0,1.0,1.0,7.0,19.0,1.0,1.0,5.0,2.0,3.0,6.0,20,41,189,1.0,30.0,29,37.0,15,18.0,0.0,0.0,2.0,113,12.0,26.0,37,20.0,2.0,0.0,0.0,1.0,5.0
200808,2.01775,376,3.0,69,61,28,14,10.0,14,7.0,0.0,265,4.0,8.0,6,3.0,11.0,13,0.0,1.0,102,12,5.0,25,3.0,15.0,171,20.0,0.0,0.0,239,6.0,273,244,0.0,1.0,179,32.0,161,4.0,0.0,2.0,6.0,0.0,48,57,11,1.0,0.0,0.0,34,25,10.0,79,8.0,15.0,37,1.0,1.0,5,93,0.0,1.0,15,48,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,9.0,0.0,1.0,0.0,42,31,106,0.0,13.0,0.0,0.0,80,0.0,0.0,0.0,1.0,0.0,0.0,3.0,77.0,0.0,28,2.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,47.0,48,1.0,6.0,0.0,3.0,5.0,0.0,0.0,2.0,4.0,19.0,3.0,0.0,15.0,5.0,0.0,7.0,11,24,128,3.0,64.0,1,6.0,5,5.0,0.0,0.0,4.0,99,5.0,31.0,18,5.0,1.0,0.0,0.0,0.0,1.0
200809,2.0165,224,2.0,55,45,33,1,2.0,10,1.0,12.0,165,3.0,9.0,8,0.0,11.0,6,0.0,0.0,36,2,3.0,18,0.0,2.0,186,8.0,0.0,0.0,207,18.0,260,247,0.0,3.0,143,24.0,105,1.0,5.0,1.0,1.0,1.0,71,52,21,5.0,2.0,0.0,25,29,13.0,51,0.0,7.0,37,14.0,0.0,13,37,7.0,0.0,5,52,0.0,0.0,0.0,0.0,35,10.0,0.0,0.0,3.0,1.0,0.0,0.0,23,32,66,0.0,36.0,3.0,0.0,63,0.0,2.0,0.0,2.0,3.0,0.0,0.0,52.0,1.0,33,0.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,5.0,31,1.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,23.0,1.0,0.0,6.0,0.0,3.0,8.0,7,38,89,2.0,11.0,8,1.0,14,0.0,0.0,0.0,0.0,133,5.0,12.0,15,6.0,0.0,0.0,0.0,0.0,0.0
200810,2.01525,196,2.0,33,50,13,19,16.0,32,2.0,4.0,125,2.0,7.0,12,1.0,2.0,16,4.0,4.0,38,20,2.0,16,0.0,4.0,230,11.0,0.0,0.0,246,6.0,265,245,0.0,0.0,253,22.0,121,0.0,0.0,0.0,0.0,1.0,41,68,8,0.0,0.0,0.0,15,30,10.0,17,2.0,2.0,37,0.0,1.0,11,44,0.0,0.0,4,53,0.0,0.0,0.0,0.0,26,2.0,0.0,0.0,9.0,3.0,0.0,0.0,39,35,63,1.0,7.0,0.0,0.0,56,0.0,0.0,0.0,0.0,9.0,0.0,4.0,10.0,0.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,9.0,1.0,3.0,2.0,0.0,0.0,3,25,82,0.0,5.0,9,11.0,9,10.0,0.0,0.0,2.0,134,0.0,6.0,46,8.0,5.0,0.0,0.0,0.0,0.0
200811,2.0140000000000002,170,0.0,36,49,40,2,4.0,13,6.0,0.0,153,4.0,5.0,12,1.0,9.0,11,3.0,4.0,31,8,4.0,36,1.0,2.0,298,2.0,1.0,4.0,279,7.0,358,336,2.0,1.0,185,14.0,123,2.0,0.0,0.0,0.0,0.0,43,33,8,3.0,0.0,0.0,19,16,7.0,6,3.0,0.0,26,10.0,0.0,5,33,0.0,0.0,3,34,0.0,1.0,0.0,0.0,41,3.0,0.0,0.0,2.0,3.0,0.0,0.0,28,41,44,3.0,15.0,6.0,0.0,40,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,44,0.0,0.0,0.0,11.0,1.0,0.0,5.0,4.0,2.0,9.0,16.0,0.0,0.0,1.0,0.0,0.0,8,38,70,2.0,5.0,14,19.0,23,3.0,0.0,0.0,1.0,182,5.0,7.0,15,1.0,2.0,0.0,0.0,0.0,0.0
200812,2.01275,286,0.0,53,48,26,10,21.0,9,9.0,0.0,182,16.0,6.0,18,5.0,4.0,16,0.0,1.0,101,10,1.0,27,0.0,9.0,137,2.0,0.0,0.0,163,12.0,273,255,2.0,3.0,159,13.0,114,0.0,0.0,0.0,1.0,0.0,48,55,6,23.0,2.0,1.0,25,21,15.0,11,10.0,5.0,48,0.0,0.0,5,72,0.0,0.0,7,82,0.0,2.0,0.0,0.0,48,12.0,0.0,0.0,1.0,2.0,1.0,0.0,38,88,81,0.0,27.0,4.0,0.0,91,0.0,0.0,0.0,9.0,10.0,0.0,0.0,26.0,0.0,42,1.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,4.0,58,0.0,1.0,0.0,6.0,3.0,0.0,6.0,0.0,2.0,11.0,4.0,2.0,2.0,5.0,0.0,3.0,24,27,191,7.0,11.0,28,20.0,45,13.0,0.0,0.0,0.0,147,1.0,23.0,50,0.0,3.0,0.0,0.0,0.0,0.0
