MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.655,226,2.0,61,57,31,2.0,3,25,4.0,0.0,164,0.0,1.0,6,3.0,9.0,25,4.0,2.0,68,13,0.0,16,0.0,7.0,190,0.0,0.0,0.0,315,32.0,330,309,9.0,3.0,208,44,184,2.0,12.0,2.0,0.0,0.0,66,42,18,4.0,0.0,0.0,21,33,11.0,3,1.0,10.0,56,4.0,2.0,5,23,0.0,6.0,12,94,0.0,0.0,0.0,0.0,25,2.0,0.0,0.0,6.0,0.0,1.0,0.0,35,34,32,0.0,25,1.0,0.0,68,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,9.0,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,5,3.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,5,41,2.0,1.0,7,2.0,22,1.0,0.0,0.0,0.0,110,0.0,5,14,7.0,0.0,0.0,0.0,0.0,0.0
200804,1.6556666666666666,250,6.0,43,63,18,9.0,8,78,7.0,0.0,169,2.0,10.0,4,1.0,4.0,3,2.0,0.0,76,23,2.0,3,0.0,15.0,210,4.0,0.0,0.0,311,4.0,325,292,4.0,15.0,250,32,175,2.0,0.0,1.0,2.0,0.0,97,51,20,9.0,1.0,0.0,14,28,14.0,4,0.0,4.0,20,5.0,0.0,18,29,1.0,7.0,10,66,0.0,2.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,29,22,0.0,19,0.0,0.0,69,0.0,0.0,0.0,0.0,5,0.0,4.0,2.0,20.0,21,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,18,4.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,17.0,6,6.0,0.0,4.0,3.0,0.0,0.0,0.0,7.0,19,54,1.0,0.0,15,1.0,8,5.0,0.0,0.0,11.0,129,3.0,7,13,21.0,2.0,0.0,0.0,0.0,0.0
200805,1.6563333333333334,275,5.0,41,90,11,10.0,5,32,16.0,0.0,222,0.0,9.0,14,0.0,1.0,6,0.0,0.0,81,20,1.0,22,0.0,4.0,140,0.0,0.0,0.0,240,4.0,201,197,0.0,2.0,223,56,159,2.0,0.0,0.0,0.0,1.0,84,63,19,11.0,0.0,1.0,96,24,16.0,19,0.0,0.0,27,10.0,0.0,2,27,1.0,12.0,14,48,1.0,0.0,0.0,0.0,29,9.0,0.0,0.0,0.0,1.0,4.0,0.0,33,46,37,1.0,9,0.0,0.0,57,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,15.0,11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,23,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,18,1.0,0.0,2.0,5.0,0.0,1.0,0.0,5.0,24,84,0.0,0.0,5,7.0,7,0.0,0.0,0.0,4.0,62,0.0,30,32,8.0,0.0,0.0,0.0,0.0,0.0
200806,1.6569999999999998,218,1.0,47,45,30,3.0,16,5,0.0,0.0,127,4.0,6.0,5,0.0,1.0,6,1.0,0.0,49,18,10.0,11,0.0,4.0,88,0.0,0.0,0.0,183,2.0,209,199,4.0,1.0,295,72,102,3.0,0.0,2.0,0.0,0.0,69,25,19,0.0,1.0,1.0,44,29,15.0,8,1.0,1.0,32,1.0,1.0,2,27,6.0,0.0,11,44,0.0,0.0,0.0,0.0,20,1.0,0.0,0.0,7.0,0.0,0.0,0.0,27,33,74,1.0,16,0.0,0.0,64,0.0,2.0,0.0,0.0,1,0.0,4.0,1.0,6.0,22,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,29,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,6,0.0,1.0,8.0,6.0,0.0,0.0,3.0,2.0,20,68,4.0,1.0,12,1.0,9,4.0,0.0,0.0,11.0,107,7.0,2,15,5.0,0.0,0.0,0.0,1.0,0.0
200807,1.6576666666666666,335,7.0,57,90,37,15.0,16,38,11.0,6.0,251,0.0,3.0,7,0.0,3.0,6,1.0,0.0,166,13,4.0,7,0.0,4.0,173,3.0,0.0,0.0,438,65.0,295,272,10.0,0.0,366,77,173,5.0,0.0,0.0,0.0,3.0,480,65,19,0.0,1.0,0.0,61,46,11.0,13,0.0,3.0,61,2.0,0.0,3,17,0.0,3.0,13,39,1.0,0.0,1.0,1.0,47,0.0,0.0,0.0,3.0,1.0,1.0,0.0,46,47,26,1.0,19,0.0,0.0,164,0.0,0.0,0.0,7.0,5,0.0,5.0,9.0,10.0,56,5.0,0.0,2.0,0.0,0.0,0.0,24.0,11.0,5.0,41,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,54,15.0,3.0,0.0,20.0,0.0,4.0,1.0,1.0,21,89,1.0,0.0,4,0.0,11,1.0,0.0,0.0,1.0,75,0.0,2,16,22.0,1.0,0.0,0.0,1.0,2.0
200808,1.6583333333333334,466,4.0,88,122,34,12.0,9,23,2.0,0.0,189,4.0,5.0,12,0.0,1.0,6,1.0,0.0,272,11,7.0,20,0.0,15.0,313,3.0,0.0,2.0,350,18.0,450,435,1.0,9.0,233,133,234,20.0,0.0,2.0,6.0,1.0,528,73,16,13.0,2.0,0.0,56,28,58.0,35,1.0,5.0,25,0.0,1.0,8,25,0.0,7.0,11,42,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,3.0,0.0,1.0,0.0,56,126,70,2.0,13,0.0,0.0,79,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,19.0,71,1.0,0.0,1.0,2.0,0.0,0.0,62.0,1.0,0.0,24,1.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,50.0,44,6.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,12,46,4.0,0.0,11,1.0,14,3.0,0.0,0.0,0.0,141,2.0,23,26,50.0,3.0,0.0,0.0,0.0,2.0
200809,1.659,292,2.0,65,59,22,3.0,2,8,5.0,0.0,123,0.0,7.0,2,2.0,6.0,10,0.0,2.0,65,8,3.0,5,0.0,7.0,150,0.0,0.0,0.0,227,0.0,160,170,2.0,3.0,243,38,101,1.0,0.0,0.0,0.0,0.0,78,21,5,1.0,0.0,0.0,19,19,0.0,3,0.0,12.0,9,1.0,0.0,8,31,5.0,2.0,10,39,0.0,0.0,1.0,0.0,23,3.0,0.0,0.0,1.0,0.0,0.0,0.0,36,26,61,4.0,5,0.0,0.0,42,0.0,1.0,0.0,0.0,1,0.0,0.0,4.0,7.0,79,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,24.0,3,8.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,33,65,0.0,1.0,17,18.0,21,2.0,0.0,0.0,4.0,74,1.0,5,11,8.0,0.0,0.0,0.0,0.0,0.0
200810,1.6596666666666666,259,5.0,55,81,21,6.0,7,18,0.0,1.0,201,6.0,5.0,3,0.0,1.0,7,2.0,0.0,73,36,3.0,2,0.0,14.0,178,9.0,0.0,2.0,228,4.0,181,179,0.0,1.0,136,33,105,0.0,0.0,1.0,4.0,0.0,72,23,2,8.0,1.0,0.0,31,18,4.0,29,0.0,1.0,12,0.0,0.0,3,21,6.0,1.0,29,27,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,6.0,3.0,1.0,0.0,43,51,32,0.0,18,0.0,0.0,81,0.0,1.0,0.0,1.0,6,0.0,0.0,5.0,41.0,51,15.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,3.0,4,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,9,0.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0,23,46,0.0,1.0,1,21.0,2,0.0,0.0,0.0,0.0,51,4.0,8,11,0.0,0.0,0.0,0.0,0.0,0.0
200811,1.6603333333333334,434,10.0,108,124,14,4.0,9,49,26.0,0.0,185,1.0,2.0,7,0.0,0.0,18,0.0,4.0,139,12,2.0,20,0.0,7.0,305,4.0,0.0,2.0,452,19.0,275,289,3.0,3.0,172,67,233,2.0,1.0,0.0,0.0,1.0,152,54,14,8.0,3.0,0.0,37,21,13.0,5,1.0,1.0,34,5.0,1.0,11,23,0.0,4.0,18,58,0.0,0.0,1.0,0.0,15,20.0,0.0,0.0,3.0,0.0,1.0,0.0,36,70,98,0.0,16,1.0,0.0,99,0.0,0.0,0.0,5.0,12,0.0,0.0,0.0,34.0,67,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,20,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,13.0,22,8.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,26,45,0.0,0.0,2,4.0,3,0.0,0.0,0.0,5.0,111,0.0,7,51,9.0,0.0,0.0,0.0,1.0,0.0
200812,1.661,335,8.0,92,79,20,8.0,10,27,4.0,0.0,273,2.0,2.0,6,1.0,5.0,22,0.0,0.0,99,9,2.0,19,0.0,4.0,313,2.0,7.0,3.0,490,7.0,278,325,11.0,1.0,466,40,154,0.0,1.0,5.0,7.0,0.0,75,60,22,3.0,0.0,0.0,43,39,12.0,8,0.0,0.0,21,2.0,0.0,2,43,0.0,8.0,7,42,0.0,0.0,0.0,6.0,25,0.0,0.0,0.0,7.0,1.0,2.0,0.0,43,53,72,1.0,27,0.0,0.0,69,0.0,1.0,0.0,4.0,19,0.0,0.0,1.0,51.0,26,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,27,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,10,5.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,14,56,2.0,0.0,3,2.0,11,0.0,0.0,0.0,4.0,87,2.0,13,11,8.0,0.0,0.0,0.0,0.0,0.0
